longitude,latitude
37.67053,55.60201
37.67055,55.60193
37.67063,55.60171
37.67064,55.60167
37.67064,55.60166
37.67064,55.60165
37.67068,55.60152
37.67069,55.60139
37.67076,55.60119
37.67087,55.60079
37.67089,55.6007
37.67092,55.60059
37.67132,55.59896
37.67147,55.59835
37.67154,55.59809
37.67177,55.59722
37.67181,55.59702
37.67197,55.59636
37.67198,55.5963
37.67204,55.59608
37.67214,55.59564
37.67226,55.59526
37.67239,55.59473
37.67242,55.59461
37.6725,55.59429
37.67261,55.59384
37.67274,55.5933
37.67284,55.59287
37.67288,55.59269
37.67294,55.59247
37.673,55.59228
37.67301,55.59222
37.67306,55.59204
37.67318,55.59168
37.67327,55.59147
37.67341,55.59113
37.67346,55.59104
37.67351,55.59094
37.67357,55.59083
37.67375,55.59051
37.67387,55.59033
37.67399,55.59014
37.67407,55.59002
37.67421,55.58981
37.67425,55.58976
37.67427,55.58972
37.67434,55.58963
37.67438,55.58957
37.67442,55.58951
37.67478,55.5891
37.67494,55.58892
37.67499,55.58885
37.67506,55.58878
37.67516,55.58867
37.67521,55.58861
37.67525,55.58857
37.67528,55.58853
37.67534,55.58847
37.67539,55.58841
37.67544,55.58836
37.67551,55.58829
37.67559,55.5882
37.67604,55.5877
37.67622,55.5875
37.67628,55.58743
37.67636,55.58733
37.67646,55.58723
37.67656,55.5871
37.6766,55.58705
37.67669,55.58694
37.67681,55.58682
37.6769,55.58672
37.67697,55.58663
37.67705,55.58654
37.67717,55.58642
37.6773,55.58626
37.6774,55.58616
37.67751,55.58606
37.67765,55.58593
37.67775,55.58583
37.67786,55.58572
37.67796,55.58562
37.67802,55.58555
37.6782,55.58535
37.67843,55.58512
37.67862,55.58492
37.67889,55.58464
37.67899,55.58454
37.67906,55.58447
37.67918,55.58436
37.67934,55.58418
37.6794,55.58413
37.6795,55.58403
37.67953,55.58398
37.67961,55.58392
37.67973,55.58379
37.68015,55.58334
37.68032,55.58318
37.68046,55.58305
37.68057,55.58293
37.68062,55.58289
37.68077,55.58275
37.68088,55.58265
37.68133,55.5822
37.68145,55.58208
37.68198,55.58153
37.68208,55.58143
37.68215,55.58135
37.68244,55.58105
37.68258,55.58091
37.68284,55.58065
37.68298,55.5805
37.68316,55.58033
37.68342,55.58006
37.68353,55.57996
37.68363,55.57985
37.68392,55.57955
37.68415,55.57928
37.68427,55.57914
37.68435,55.57905
37.68444,55.57897
37.68464,55.57878
37.68494,55.57847
37.685,55.57842
37.68506,55.57836
37.68528,55.57816
37.68531,55.57813
37.68541,55.57804
37.68545,55.578
37.68551,55.57794
37.68558,55.57787
37.68574,55.57771
37.68597,55.57749
37.68647,55.57701
37.68665,55.57684
37.68689,55.57661
37.68704,55.57647
37.68727,55.57623
37.68752,55.57599
37.68753,55.57597
37.68756,55.57595
37.68768,55.57584
37.68778,55.57575
37.6878,55.57573
37.68782,55.57571
37.68786,55.57567
37.68804,55.57558
37.68818,55.57546
37.68868,55.57505
37.68881,55.57495
37.68894,55.57483
37.68918,55.57459
37.68947,55.57431
37.68986,55.57398
37.69003,55.57384
37.69025,55.57363
37.69051,55.57338
37.69093,55.57294
37.69108,55.57273
37.69116,55.57258
37.69126,55.57245
37.69135,55.57232
37.69153,55.57203
37.69165,55.57185
37.69179,55.5716
37.69186,55.57147
37.69197,55.57125
37.69208,55.57101
37.69216,55.5708
37.69229,55.57044
37.69238,55.5702
37.69243,55.57005
37.69256,55.56958
37.69264,55.56918
37.69267,55.56904
37.69269,55.56895
37.69272,55.56876
37.69273,55.5686
37.69273,55.56844
37.69273,55.56799
37.69269,55.56768
37.69265,55.56734
37.69262,55.56718
37.69255,55.56683
37.69251,55.56665
37.69245,55.56646
37.69242,55.56633
37.69224,55.56579
37.69222,55.56575
37.69203,55.56536
37.69158,55.56454
37.69135,55.5642
37.69093,55.56369
37.69086,55.56361
37.69044,55.56303
37.69042,55.563
37.69011,55.5626
37.69001,55.56246
37.68988,55.5623
37.68963,55.56197
37.6895,55.5618
37.6893,55.56155
37.68879,55.56089
37.68848,55.56049
37.68816,55.56008
37.68791,55.55977
37.68761,55.55938
37.6873,55.559
37.68687,55.55848
37.68643,55.558
37.68631,55.55788
37.68622,55.55779
37.68616,55.55772
37.68607,55.55764
37.686,55.55757
37.68567,55.55724
37.68507,55.5567
37.68418,55.55587
37.68395,55.55565
37.68371,55.55544
37.68347,55.5552
37.68333,55.55506
37.68332,55.55504
37.68312,55.5548
37.68302,55.55466
37.68294,55.55453
37.68278,55.55426
37.68274,55.55416
37.68266,55.55399
37.68258,55.5537
37.68253,55.55345
37.68252,55.55342
37.68251,55.55331
37.68251,55.55327
37.6825,55.55313
37.6825,55.55312
37.6825,55.55309
37.6825,55.55302
37.6825,55.55295
37.6825,55.55284
37.6825,55.55277
37.68251,55.55268
37.68256,55.55241
37.6826,55.55225
37.68264,55.55213
37.68267,55.55202
37.68268,55.55198
37.68282,55.55169
37.68283,55.55167
37.68296,55.55141
37.68307,55.55125
37.68314,55.55115
37.68319,55.55108
37.68333,55.5509
37.68357,55.55064
37.68362,55.5506
37.68364,55.55059
37.6837,55.55053
37.68396,55.5503
37.684,55.55027
37.68414,55.55017
37.6842,55.55012
37.68433,55.55004
37.68434,55.55003
37.68437,55.55001
37.68443,55.54997
37.68457,55.54988
37.68467,55.54982
37.68473,55.54979
37.685,55.54964
37.68508,55.5496
37.68562,55.54934
37.68636,55.54899
37.68687,55.54876
37.68717,55.54863
37.68756,55.54845
37.68784,55.54833
37.68834,55.5481
37.68872,55.54793
37.68932,55.5477
37.68981,55.54753
37.6903,55.54734
37.6904,55.5473
37.69078,55.54711
37.69124,55.54691
37.6917,55.54666
37.69212,55.54638
37.69243,55.54619
37.69273,55.54596
37.69307,55.54568
37.69355,55.54525
37.694,55.54483
37.69425,55.54459
37.69438,55.54447
37.6945,55.54434
37.69469,55.54419
37.69479,55.54407
37.69531,55.54349
37.69596,55.54243
37.69624,55.54198
37.6964,55.5417
37.6967,55.54117
37.69688,55.54077
37.69712,55.54025
37.69737,55.53952
37.6974,55.53945
37.69742,55.53937
37.69762,55.5386
37.69775,55.53813
37.69788,55.53759
37.69802,55.53704
37.69814,55.5366
37.69844,55.53546
37.69848,55.5352
37.6987,55.53447
37.69887,55.53378
37.69896,55.53347
37.69915,55.53297
37.69939,55.53242
37.69944,55.53231
37.69973,55.53171
37.70019,55.53074
37.70036,55.53041
37.70036,55.5304
37.70046,55.53018
37.7007,55.5297
37.70078,55.52953
37.70091,55.52928
37.70108,55.52894
37.70165,55.5278
37.70199,55.52707
37.70226,55.52652
37.70232,55.52641
37.70252,55.52599
37.70278,55.52549
37.70303,55.52502
37.70322,55.52464
37.7034,55.52437
37.7041,55.52328
37.70462,55.52252
37.70496,55.52203
37.70518,55.52172
37.70534,55.52152
37.70553,55.52127
37.70576,55.52098
37.7064,55.52023
37.70699,55.51957
37.70741,55.51914
37.70774,55.51875
37.70833,55.51815
37.7088,55.5177
37.70914,55.51736
37.70975,55.51677
37.70998,55.51656
37.71005,55.5165
37.71011,55.51645
37.71067,55.5159
37.71134,55.51528
37.71161,55.51505
37.71212,55.5146
37.71274,55.51403
37.71315,55.51367
37.71382,55.51307
37.7146,55.51236
37.71554,55.51151
37.71644,55.51067
37.71715,55.51001
37.71722,55.50995
37.71732,55.50986
37.71739,55.5098
37.71771,55.5095
37.71782,55.5094
37.71797,55.50926
37.71798,55.50925
37.71896,55.50832
37.71904,55.50825
37.71912,55.50817
37.7203,55.50703
37.7218,55.50558
37.72269,55.50471
37.72372,55.50371
37.72448,55.50295
37.72503,55.50241
37.72507,55.50237
37.72618,55.50126
37.72634,55.50111
37.72713,55.50032
37.72848,55.49897
37.72884,55.49864
37.72963,55.49785
37.72983,55.49764
37.73011,55.49739
37.73031,55.4972
37.7311,55.49642
37.73122,55.4963
37.73133,55.49618
37.73177,55.49571
37.73191,55.49556
37.73205,55.49542
37.73344,55.49385
37.73533,55.49159
37.73612,55.49053
37.73654,55.48996
37.73666,55.4898
37.73686,55.48953
37.73726,55.48903
37.73827,55.48778
37.73891,55.48703
37.73906,55.48687
37.73919,55.48673
37.73924,55.48667
37.73932,55.48658
37.7394,55.48648
37.73957,55.48628
37.74014,55.48565
37.74018,55.4856
37.74078,55.48496
37.74161,55.4841
37.74212,55.48357
37.74287,55.48278
37.74304,55.48259
37.7432,55.48241
37.74421,55.48129
37.74518,55.48014
37.74592,55.47925
37.74613,55.47895
37.74638,55.4786
37.74694,55.47782
37.89627,55.65575
37.89783,55.65495
37.89795,55.65507
37.89806,55.65519
37.89817,55.65533
37.8985,55.65568
37.89857,55.65573
37.8988,55.65588
37.89889,55.65595
37.8989,55.65597
37.8989,55.65599
37.89888,55.65601
37.89885,55.65604
37.89878,55.65609
37.89869,55.65617
37.89866,55.6562
37.89864,55.65623
37.89862,55.65633
37.89888,55.65618
37.89911,55.65607
37.89985,55.65566
37.90025,55.65541
37.90065,55.65517
37.9008,55.65508
37.90118,55.65483
37.90146,55.65464
37.90164,55.65452
37.90198,55.65427
37.90248,55.65392
37.90249,55.65392
37.90268,55.65378
37.90309,55.65348
37.90395,55.65284
37.90467,55.65232
37.90676,55.65079
37.9076,55.65018
37.90841,55.64959
37.90932,55.64893
37.91123,55.64752
37.91237,55.64668
37.91256,55.64653
37.91271,55.64639
37.91278,55.64619
37.91283,55.64609
37.91297,55.64587
37.91326,55.64562
37.91434,55.64484
37.91453,55.64471
37.91495,55.64442
37.91564,55.64396
37.91669,55.64331
37.91729,55.64288
37.91836,55.64212
37.91863,55.64193
37.91918,55.64149
37.91957,55.64121
37.91994,55.64101
37.92062,55.64062
37.92078,55.64051
37.92116,55.64026
37.92271,55.63912
37.92369,55.6384
37.92472,55.63765
37.92664,55.6362
37.92724,55.63575
37.92817,55.63507
37.92841,55.63489
37.92905,55.63453
37.92936,55.63438
37.93013,55.63397
37.93067,55.6337
37.93101,55.63353
37.93132,55.6334
37.93135,55.63339
37.93149,55.63334
37.93199,55.6331
37.93219,55.6329
37.93227,55.63283
37.93229,55.6328
37.93231,55.63277
37.93235,55.63272
37.93238,55.63264
37.93238,55.63257
37.93238,55.63252
37.93236,55.63248
37.93232,55.63241
37.93227,55.63236
37.93221,55.63232
37.93214,55.63227
37.93209,55.63225
37.93202,55.63222
37.93189,55.63218
37.93176,55.63216
37.93168,55.63215
37.93156,55.63215
37.93146,55.63216
37.93134,55.63218
37.93125,55.63219
37.93121,55.6322
37.93117,55.63221
37.93105,55.63226
37.93103,55.63227
37.93098,55.63229
37.93091,55.63233
37.93085,55.63239
37.93079,55.63244
37.93075,55.6325
37.93072,55.63258
37.9307,55.63266
37.9307,55.63273
37.93071,55.63281
37.93107,55.63323
37.93112,55.63329
37.93125,55.63342
37.93134,55.63351
37.93137,55.63355
37.93161,55.6338
37.9318,55.63394
37.93193,55.63397
37.93203,55.63399
37.93216,55.63401
37.93226,55.63401
37.93234,55.63402
37.93241,55.63402
37.9325,55.63402
37.93258,55.63401
37.93263,55.634
37.9327,55.63398
37.93277,55.63395
37.93286,55.63391
37.93294,55.63386
37.93298,55.63382
37.93305,55.63376
37.93309,55.63368
37.93311,55.63361
37.93312,55.63355
37.93312,55.63351
37.93311,55.63348
37.93308,55.63342
37.93305,55.63338
37.93301,55.63335
37.93297,55.63332
37.93288,55.63328
37.93285,55.63326
37.9328,55.63325
37.93276,55.63324
37.93273,55.63323
37.93268,55.63322
37.93266,55.63322
37.93263,55.63322
37.93251,55.63322
37.93239,55.63323
37.93202,55.63327
37.9316,55.63345
37.93147,55.63351
37.93144,55.63352
37.93139,55.63354
37.93115,55.63365
37.93065,55.63388
37.9301,55.63417
37.92979,55.6344
37.9296,55.63455
37.92898,55.63501
37.92863,55.63526
37.9278,55.63586
37.92691,55.63653
37.92691,55.63654
37.9262,55.63707
37.92605,55.63718
37.92564,55.63749
37.92503,55.63798
37.92447,55.63833
37.92396,55.63864
37.92337,55.63902
37.9231,55.63922
37.92173,55.64021
37.92112,55.64065
37.92084,55.64085
37.91907,55.64199
37.91885,55.64216
37.91748,55.64316
37.91728,55.64331
37.91704,55.64348
37.91657,55.64383
37.91614,55.64415
37.91559,55.64455
37.91522,55.64482
37.91416,55.64559
37.91304,55.64642
37.91209,55.6471
37.91088,55.64801
37.90985,55.64875
37.90911,55.64929
37.90865,55.64963
37.90838,55.64983
37.90746,55.65048
37.90719,55.65069
37.90618,55.65143
37.90514,55.65219
37.90479,55.65245
37.90378,55.65318
37.90282,55.65389
37.90177,55.65465
37.90172,55.65468
37.90152,55.65481
37.90098,55.65516
37.90056,55.65542
37.90026,55.6556
37.89945,55.65606
37.89881,55.65641
37.89812,55.65675
37.89771,55.65694
37.89704,55.65727
37.8956,55.65796
37.89419,55.65863
37.89282,55.65931
37.89226,55.65956
37.89191,55.65972
37.88895,55.6611
37.88824,55.66143
37.88753,55.66176
37.88729,55.66188
37.88725,55.66189
37.88696,55.66203
37.88651,55.66225
37.88446,55.66322
37.88437,55.66326
37.88305,55.66387
37.88191,55.6644
37.88178,55.66446
37.88138,55.66463
37.88099,55.66481
37.88084,55.66488
37.88051,55.66504
37.88042,55.66508
37.88037,55.6651
37.87985,55.66534
37.8776,55.66637
37.87741,55.66647
37.87735,55.6665
37.87612,55.66707
37.87476,55.6677
37.87463,55.66776
37.87441,55.66787
37.87424,55.66795
37.87399,55.66807
37.87356,55.66827
37.87335,55.66836
37.87266,55.66869
37.872,55.66901
37.8718,55.6691
37.87093,55.6695
37.87029,55.66979
37.87003,55.6699
37.86947,55.67018
37.86919,55.6703
37.86829,55.67072
37.86768,55.67101
37.86756,55.67107
37.86753,55.67108
37.86715,55.67126
37.86373,55.67286
37.86329,55.67307
37.86295,55.67322
37.86254,55.67343
37.86229,55.67354
37.86212,55.67362
37.86116,55.67402
37.86018,55.67448
37.85898,55.67504
37.85876,55.67514
37.85873,55.67515
37.85872,55.67515
37.85855,55.67523
37.85794,55.67551
37.85736,55.6758
37.85719,55.67587
37.85703,55.67595
37.85644,55.67623
37.85593,55.67648
37.85556,55.67667
37.85518,55.67685
37.85483,55.67702
37.85447,55.67718
37.85386,55.67747
37.85325,55.67775
37.85276,55.67799
37.85216,55.67827
37.85175,55.67845
37.85157,55.67854
37.85132,55.67866
37.85131,55.67866
37.85084,55.6789
37.84989,55.67933
37.84935,55.67957
37.84881,55.67983
37.84834,55.68004
37.84809,55.68015
37.84784,55.68026
37.84758,55.68038
37.84718,55.68057
37.84666,55.6808
37.84629,55.68097
37.84627,55.68098
37.8461,55.68105
37.846,55.68109
37.84582,55.68117
37.84509,55.68146
37.84449,55.6817
37.84424,55.6818
37.84398,55.68191
37.84361,55.68207
37.84177,55.68278
37.84085,55.68313
37.8407,55.68319
37.82517,55.71477
37.82503,55.7148
37.825,55.71481
37.8247,55.71486
37.82388,55.71502
37.8232,55.71518
37.82316,55.71518
37.82231,55.71539
37.82204,55.71547
37.82118,55.71571
37.8211,55.71574
37.8209,55.7158
37.82062,55.71589
37.82035,55.71598
37.82034,55.71598
37.82007,55.71607
37.81929,55.71631
37.81869,55.71652
37.81761,55.71688
37.81746,55.71694
37.81705,55.71708
37.81702,55.71709
37.81559,55.71757
37.81551,55.71759
37.81548,55.7176
37.8154,55.71763
37.81536,55.71764
37.81522,55.71768
37.81519,55.71768
37.81511,55.71771
37.81508,55.71772
37.81494,55.71776
37.81488,55.71777
37.81453,55.71786
37.81392,55.71802
37.81337,55.71816
37.81329,55.71819
37.81305,55.71825
37.8125,55.7184
37.81222,55.71847
37.81209,55.71851
37.81123,55.71876
37.8108,55.71889
37.80949,55.7193
37.8091,55.71942
37.80857,55.7196
37.80854,55.71961
37.80811,55.71976
37.80802,55.71979
37.80772,55.71989
37.80763,55.71992
37.80748,55.71997
37.80634,55.72036
37.805,55.7208
37.80475,55.72089
37.80335,55.72135
37.80332,55.72136
37.80306,55.72145
37.80304,55.72146
37.80262,55.72159
37.80252,55.72162
37.80235,55.72167
37.80224,55.72171
37.8013,55.72201
37.80059,55.72226
37.80018,55.72241
37.79977,55.72255
37.79896,55.72284
37.7986,55.72297
37.79842,55.72303
37.79758,55.72332
37.79744,55.72337
37.79722,55.72344
37.79653,55.72369
37.7953,55.72408
37.79408,55.72449
37.79353,55.72467
37.79228,55.72509
37.79165,55.72527
37.79082,55.72555
37.79055,55.72564
37.79027,55.72573
37.79021,55.72576
37.79,55.72583
37.78994,55.72585
37.78913,55.72613
37.78886,55.72622
37.78862,55.72631
37.78777,55.72659
37.78749,55.72668
37.78694,55.72687
37.7842,55.72778
37.78415,55.72779
37.78323,55.72809
37.78256,55.72832
37.78172,55.72861
37.78147,55.7287
37.7813,55.72876
37.78121,55.72879
37.7812,55.72879
37.78118,55.7288
37.78103,55.72885
37.78094,55.72889
37.78066,55.72898
37.77985,55.72926
37.77958,55.72936
37.77954,55.72937
37.7793,55.72945
37.77921,55.72948
37.7788,55.72967
37.7786,55.72976
37.77855,55.72978
37.77828,55.72991
37.77815,55.72998
37.77804,55.73003
37.77791,55.73009
37.77775,55.73017
37.77761,55.73024
37.77689,55.73062
37.77588,55.73117
37.77584,55.73119
37.77574,55.73124
37.7751,55.73157
37.77504,55.73161
37.77499,55.73163
37.77487,55.7317
37.7748,55.73173
37.77459,55.73184
37.77455,55.73186
37.77361,55.73233
37.77326,55.7325
37.77264,55.7328
37.77262,55.7328
37.77246,55.73288
37.7723,55.73295
37.77129,55.73343
37.77081,55.73369
37.77062,55.73378
37.77055,55.73382
37.77038,55.7339
37.7703,55.73394
37.77006,55.73406
37.76913,55.73463
37.76819,55.73514
37.76769,55.73542
37.76749,55.73554
37.76746,55.73556
37.76745,55.73556
37.76651,55.73609
37.76628,55.73623
37.76557,55.73663
37.76484,55.73705
37.76459,55.73718
37.76415,55.73742
37.76383,55.7376
37.76236,55.73841
37.76194,55.73865
37.76152,55.73888
37.76109,55.7391
37.76058,55.73937
37.76,55.7397
37.75985,55.73978
37.75944,55.74
37.75936,55.74004
37.75889,55.7403
37.75841,55.74055
37.75745,55.74107
37.75689,55.74137
37.75668,55.74147
37.75649,55.74158
37.75638,55.74165
37.75555,55.74209
37.75551,55.74212
37.75546,55.74214
37.75531,55.74222
37.75523,55.74227
37.75462,55.7426
37.75395,55.74296
37.75351,55.7432
37.75343,55.74325
37.75339,55.74327
37.7532,55.74338
37.75265,55.7437
37.75247,55.74381
37.75207,55.74404
37.75184,55.74418
37.75152,55.74437
37.75121,55.74452
37.75101,55.74463
37.75068,55.74481
37.75048,55.74493
37.75047,55.74493
37.75026,55.74505
37.74916,55.74567
37.74882,55.74587
37.74802,55.74622
37.74745,55.74645
37.74743,55.74646
37.74712,55.74658
37.74689,55.74666
37.74623,55.7469
37.74462,55.7475
37.74454,55.74754
37.74452,55.74756
37.74408,55.7478
37.74396,55.74788
37.74385,55.74796
37.70947,55.74999
37.71076,55.75024
37.71118,55.75033
37.71157,55.7504
37.71242,55.75056
37.71261,55.7506
37.71328,55.75072
37.71336,55.75074
37.71409,55.75089
37.71605,55.75126
37.71648,55.75135
37.7165,55.75136
37.71694,55.75144
37.71724,55.7515
37.71736,55.75152
37.71751,55.75156
37.718,55.75167
37.71814,55.7517
37.71828,55.75173
37.71842,55.75175
37.71855,55.75178
37.7189,55.75185
37.71937,55.75193
37.71945,55.75195
37.71993,55.75205
37.72054,55.75217
37.72105,55.75226
37.72155,55.75236
37.72176,55.7524
37.7229,55.75261
37.72315,55.75267
37.72322,55.75269
37.72384,55.75281
37.72566,55.75317
37.72636,55.7533
37.72737,55.7535
37.72906,55.75383
37.73003,55.754
37.73063,55.75412
37.73124,55.75425
37.73206,55.75441
37.73288,55.75457
37.73319,55.75463
37.73349,55.75468
37.73375,55.75473
37.734,55.75477
37.73421,55.75481
37.73441,55.75485
37.73467,55.7549
37.73492,55.75494
37.73522,55.755
37.73552,55.75506
37.73578,55.75511
37.73605,55.75516
37.73643,55.75525
37.73683,55.75535
37.73688,55.75536
37.7371,55.75542
37.73726,55.75546
37.73742,55.7555
37.73751,55.75552
37.7376,55.75553
37.73766,55.75554
37.73767,55.75554
37.73774,55.75555
37.738,55.75556
37.7381,55.75557
37.73821,55.75559
37.73885,55.7557
37.73917,55.75577
37.73977,55.75588
37.7399,55.75591
37.74021,55.75596
37.74052,55.75601
37.7406,55.75602
37.74169,55.75623
37.74229,55.75636
37.7426,55.75642
37.7432,55.75655
37.7435,55.75662
37.7438,55.75668
37.7441,55.75675
37.7444,55.75681
37.74469,55.75687
37.74582,55.7571
37.74652,55.75722
37.74761,55.7574
37.74788,55.75745
37.74863,55.75759
37.74966,55.7578
37.75065,55.75797
37.7511,55.75805
37.75204,55.75824
37.75257,55.75833
37.75334,55.75848
37.7538,55.75858
37.75405,55.75864
37.75549,55.75892
37.75601,55.75902
37.7564,55.75911
37.75668,55.75917
37.75722,55.75927
37.75765,55.75935
37.75972,55.75975
37.76064,55.75993
37.76178,55.76015
37.76299,55.76038
37.76424,55.76062
37.76629,55.76102
37.76687,55.76114
37.767,55.76116
37.76794,55.76134
37.76942,55.76163
37.76966,55.76167
37.76989,55.76171
37.77006,55.76175
37.77041,55.76182
37.7719,55.7621
37.77233,55.7622
37.77267,55.76226
37.77354,55.76242
37.77445,55.76259
37.77588,55.76287
37.77593,55.76288
37.7763,55.76295
37.77735,55.76317
37.77804,55.76331
37.77823,55.76335
37.77878,55.76345
37.77915,55.76351
37.7794,55.76356
37.7803,55.76374
37.78181,55.76404
37.7819,55.76406
37.78219,55.76411
37.7828,55.76423
37.78388,55.76444
37.78421,55.7645
37.78447,55.76455
37.78645,55.76494
37.78675,55.765
37.78763,55.76521
37.78858,55.76544
37.78927,55.76559
37.78991,55.76573
37.7904,55.76583
37.79303,55.76634
37.79439,55.76661
37.79537,55.7668
37.79664,55.76704
37.79676,55.76706
37.79762,55.76723
37.79849,55.7674
37.7997,55.76765
37.80067,55.76784
37.80094,55.76789
37.80137,55.76797
37.81134,55.76992
37.81225,55.7701
37.81527,55.77068
37.81758,55.77114
37.81851,55.77132
37.81913,55.77142
37.82046,55.77168
37.82074,55.77174
37.82111,55.77183
37.82176,55.77196
37.82301,55.77224
37.82382,55.77245
37.82457,55.77261
37.82659,55.7731
37.82803,55.77344
37.82954,55.7738
37.83171,55.7743
37.8339,55.77482
37.83479,55.77501
37.83535,55.77514
37.83554,55.77519
37.83568,55.77522
37.83576,55.77524
37.83599,55.7753
37.83606,55.77531
37.83635,55.77538
